customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,Tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,average_monthly,Match_average_monthly,contract_type_description,phone_type_descrption,internet_type_description
7941-RCJOW,Male,0,No,No,1,0,2,Credit card (automatic),$19.55,"$1,218.65",No,62,FALSE,FALSE,TRUE,FALSE,FALSE,0,20160218,$19.55,TRUE,2 Year,One Line,No Internet Service
7943-RQCHR,Female,0,No,No,2,2,0,Electronic check,$94.75,$889.90,Yes,9,TRUE,TRUE,TRUE,TRUE,TRUE,0,20200717,$94.75,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
7945-HLKEA,Female,0,No,No,2,1,1,Electronic check,$64.75,"$4,039.50",No,62,TRUE,FALSE,TRUE,TRUE,TRUE,0,20160217,$64.75,TRUE,1 Year,Two or More Lines,DSL
7945-PRBVF,Male,0,No,No,1,0,2,Bank transfer (automatic),$21.45,$705.45,No,33,FALSE,FALSE,TRUE,FALSE,FALSE,0,20180802,$21.45,TRUE,2 Year,One Line,No Internet Service
7950-XWOVN,Male,0,No,No,0,1,0,Mailed check,$34.70,$383.55,No,11,FALSE,FALSE,FALSE,TRUE,FALSE,0,20200527,$34.70,TRUE,Month-to-Month,No Phone Service,DSL
7951-QKZPL,Female,0,Yes,Yes,2,0,2,Mailed check,$24.50,$740.30,Yes,30,TRUE,TRUE,TRUE,FALSE,FALSE,3,20181022,$24.50,TRUE,2 Year,Two or More Lines,No Internet Service
7951-VRDVK,Female,0,No,No,1,1,1,Bank transfer (automatic),$85.85,"$3,003.55",No,35,TRUE,FALSE,TRUE,TRUE,TRUE,0,20180530,$85.85,TRUE,1 Year,One Line,DSL
7952-OBOYL,Male,0,No,No,1,2,0,Mailed check,$89.85,$244.45,No,3,FALSE,FALSE,TRUE,TRUE,TRUE,0,20210205,$89.85,TRUE,Month-to-Month,One Line,Fiber Optic
7954-MLBUN,Male,0,No,No,1,2,2,Bank transfer (automatic),$99.45,"$3,109.90",No,31,FALSE,FALSE,TRUE,TRUE,TRUE,0,20180920,$99.45,TRUE,2 Year,One Line,Fiber Optic
7956-XQWGU,Male,0,No,No,1,0,0,Credit card (automatic),$19.40,$460.25,No,24,FALSE,FALSE,TRUE,FALSE,FALSE,0,20190508,$19.40,TRUE,Month-to-Month,One Line,No Internet Service
7957-RYHQD,Female,1,No,No,1,2,0,Credit card (automatic),$79.20,"$3,233.85",Yes,41,TRUE,TRUE,TRUE,TRUE,TRUE,0,20171204,$79.20,TRUE,Month-to-Month,One Line,Fiber Optic
7963-GQRMY,Female,0,Yes,Yes,1,1,0,Mailed check,$44.30,$134.50,Yes,3,TRUE,TRUE,TRUE,TRUE,TRUE,3,20210126,$44.30,TRUE,Month-to-Month,One Line,DSL
7963-SHNDT,Female,0,No,No,0,1,2,Mailed check,$39.10,"$1,982.10",No,51,TRUE,FALSE,FALSE,TRUE,FALSE,0,20170207,$39.10,TRUE,2 Year,No Phone Service,DSL
7964-VEXDG,Male,0,No,Yes,2,2,0,Electronic check,$80.35,"$1,747.20",No,22,FALSE,FALSE,TRUE,TRUE,TRUE,2,20190707,$80.35,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
7964-YESJC,Female,0,Yes,No,2,1,0,Mailed check,$66.30,"$1,559.45",No,24,TRUE,FALSE,TRUE,TRUE,TRUE,1,20190514,$66.30,TRUE,Month-to-Month,Two or More Lines,DSL
7964-ZRKKG,Male,0,Yes,No,2,2,1,Bank transfer (automatic),$88.40,"$5,798.30",No,66,FALSE,FALSE,TRUE,TRUE,TRUE,1,20151111,$88.40,TRUE,1 Year,Two or More Lines,Fiber Optic
7966-YOTQW,Male,0,No,No,2,1,0,Credit card (automatic),$54.50,$568.20,No,10,FALSE,FALSE,TRUE,TRUE,TRUE,0,20200615,$54.50,TRUE,Month-to-Month,Two or More Lines,DSL
7967-HYCDE,Male,0,No,No,1,2,0,Bank transfer (automatic),$70.70,$553.40,No,8,FALSE,FALSE,TRUE,TRUE,TRUE,0,20200902,$70.70,TRUE,Month-to-Month,One Line,Fiber Optic
7968-QUXNS,Male,0,No,No,1,0,0,Mailed check,$18.95,$110.15,No,6,FALSE,FALSE,TRUE,FALSE,FALSE,0,20201103,$18.95,TRUE,Month-to-Month,One Line,No Internet Service
7969-AULMZ,Female,0,No,No,2,2,0,Electronic check,$97.35,"$2,119.50",Yes,22,TRUE,TRUE,TRUE,TRUE,TRUE,0,20190706,$97.35,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
7969-FFOWG,Male,0,Yes,Yes,1,0,2,Mailed check,$19.90,"$1,292.60",No,65,FALSE,FALSE,TRUE,FALSE,FALSE,3,20151201,$19.90,TRUE,2 Year,One Line,No Internet Service
7971-HLVXI,Male,0,Yes,Yes,2,2,2,Credit card (automatic),$84.50,"$6,130.85",No,73,FALSE,FALSE,TRUE,TRUE,TRUE,3,20150414,$84.50,TRUE,2 Year,Two or More Lines,Fiber Optic
7973-DZRKH,Female,0,No,Yes,2,2,2,Credit card (automatic),$90.95,"$5,930.05",No,65,TRUE,FALSE,TRUE,TRUE,TRUE,2,20151123,$90.95,TRUE,2 Year,Two or More Lines,Fiber Optic
7975-JMZNT,Male,0,Yes,No,2,1,2,Bank transfer (automatic),$91.70,"$6,075.90",No,66,FALSE,FALSE,TRUE,TRUE,TRUE,1,20151022,$91.70,TRUE,2 Year,Two or More Lines,DSL
7975-TZMLR,Male,0,No,No,2,2,1,Electronic check,$103.10,"$4,889.30",No,47,FALSE,FALSE,TRUE,TRUE,TRUE,0,20170517,$103.10,TRUE,1 Year,Two or More Lines,Fiber Optic
7976-CICYS,Male,0,No,No,1,0,0,Credit card (automatic),$20.70,$83.75,No,4,FALSE,FALSE,TRUE,FALSE,FALSE,0,20201226,$20.70,TRUE,Month-to-Month,One Line,No Internet Service
7977-HXJKU,Male,0,No,Yes,1,0,2,Mailed check,$19.60,$397.00,No,20,FALSE,FALSE,TRUE,FALSE,FALSE,2,20190821,$19.60,TRUE,2 Year,One Line,No Internet Service
7978-DKUQH,Female,0,Yes,No,1,2,0,Electronic check,$74.60,"$1,797.75",No,24,TRUE,FALSE,TRUE,TRUE,TRUE,1,20190427,$74.60,TRUE,Month-to-Month,One Line,Fiber Optic
7979-CORPM,Male,0,No,No,2,2,0,Credit card (automatic),$90.55,"$2,282.55",Yes,25,FALSE,TRUE,TRUE,TRUE,TRUE,0,20190324,$90.55,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
7980-MHFLQ,Female,0,Yes,Yes,2,0,2,Mailed check,$24.90,"$1,859.20",No,75,TRUE,FALSE,TRUE,FALSE,FALSE,3,20150208,$24.90,TRUE,2 Year,Two or More Lines,No Internet Service
7982-VCELR,Female,0,No,No,1,2,0,Credit card (automatic),$94.80,"$3,565.65",No,38,TRUE,FALSE,TRUE,TRUE,TRUE,0,20180311,$94.80,TRUE,Month-to-Month,One Line,Fiber Optic
7989-AWGEH,Male,0,Yes,Yes,0,1,0,Electronic check,$39.20,"$1,838.15",No,47,FALSE,FALSE,FALSE,TRUE,FALSE,3,20170602,$39.20,TRUE,Month-to-Month,No Phone Service,DSL
7989-CHGTL,Male,0,No,No,1,0,0,Mailed check,$19.60,$19.60,Yes,1,FALSE,TRUE,TRUE,FALSE,FALSE,0,20210329,$19.60,TRUE,Month-to-Month,One Line,No Internet Service
7989-VCQOH,Male,0,Yes,Yes,1,1,0,Electronic check,$83.25,"$1,611.15",No,19,FALSE,FALSE,TRUE,TRUE,TRUE,3,20190918,$83.25,TRUE,Month-to-Month,One Line,DSL
7993-NQLJE,Male,0,Yes,Yes,1,2,0,Mailed check,$75.10,"$1,151.55",No,15,FALSE,FALSE,TRUE,TRUE,TRUE,3,20200118,$75.10,TRUE,Month-to-Month,One Line,Fiber Optic
7993-PYKOF,Male,0,Yes,No,1,2,0,Electronic check,$75.00,$632.95,Yes,8,FALSE,TRUE,TRUE,TRUE,TRUE,1,20200815,$75.00,TRUE,Month-to-Month,One Line,Fiber Optic
7994-UYIVZ,Male,0,Yes,No,2,2,0,Bank transfer (automatic),$85.65,$659.45,No,8,FALSE,FALSE,TRUE,TRUE,TRUE,1,20200906,$85.65,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
7994-XIRTR,Male,1,No,No,1,1,1,Bank transfer (automatic),$65.25,"$3,529.95",No,54,FALSE,FALSE,TRUE,TRUE,TRUE,0,20161026,$65.25,TRUE,1 Year,One Line,DSL
7995-ZHHNZ,Male,0,Yes,No,2,1,1,Credit card (automatic),$56.10,"$2,386.85",No,43,FALSE,FALSE,TRUE,TRUE,TRUE,1,20171012,$56.10,TRUE,1 Year,Two or More Lines,DSL
7996-BPXHY,Female,0,Yes,Yes,2,0,2,Bank transfer (automatic),$25.00,$332.50,No,13,TRUE,FALSE,TRUE,FALSE,FALSE,3,20200320,$25.00,TRUE,2 Year,Two or More Lines,No Internet Service
7996-MHXLW,Female,0,No,No,2,0,2,Credit card (automatic),$25.15,"$1,683.60",No,67,TRUE,FALSE,TRUE,FALSE,FALSE,0,20151001,$25.15,TRUE,2 Year,Two or More Lines,No Internet Service
7997-EASSD,Female,0,Yes,No,2,2,1,Credit card (automatic),$81.20,"$4,965.10",No,61,TRUE,FALSE,TRUE,TRUE,TRUE,1,20160326,$81.20,TRUE,1 Year,Two or More Lines,Fiber Optic
7998-WNZEM,Male,0,No,No,2,1,2,Bank transfer (automatic),$80.60,"$5,708.20",No,71,FALSE,FALSE,TRUE,TRUE,TRUE,0,20150605,$80.60,TRUE,2 Year,Two or More Lines,DSL
7998-ZLXWN,Female,0,Yes,No,1,0,0,Credit card (automatic),$20.45,$330.80,No,16,TRUE,FALSE,TRUE,FALSE,FALSE,1,20191223,$20.45,TRUE,Month-to-Month,One Line,No Internet Service
8000-REIQB,Female,1,No,No,1,2,0,Electronic check,$69.95,$69.95,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20210329,$69.95,TRUE,Month-to-Month,One Line,Fiber Optic
8003-EWNDZ,Female,0,No,No,1,0,0,Electronic check,$21.20,$222.65,No,11,TRUE,FALSE,TRUE,FALSE,FALSE,0,20200613,$21.20,TRUE,Month-to-Month,One Line,No Internet Service
8006-PYCSW,Female,0,No,No,1,0,0,Mailed check,$20.10,$39.80,No,2,TRUE,FALSE,TRUE,FALSE,FALSE,0,20210227,$20.10,TRUE,Month-to-Month,One Line,No Internet Service
8007-YYPWD,Female,0,No,No,2,0,2,Bank transfer (automatic),$25.05,$369.10,No,15,TRUE,FALSE,TRUE,FALSE,FALSE,0,20200205,$25.05,TRUE,2 Year,Two or More Lines,No Internet Service
8008-ESFLK,Female,0,Yes,No,1,2,1,Electronic check,$110.50,"$5,835.50",No,53,TRUE,FALSE,TRUE,TRUE,TRUE,1,20161204,$110.50,TRUE,1 Year,One Line,Fiber Optic
8008-HAWED,Male,0,No,No,0,1,0,Electronic check,$50.75,$712.75,Yes,14,FALSE,TRUE,FALSE,TRUE,FALSE,0,20200226,$50.75,TRUE,Month-to-Month,No Phone Service,DSL
8008-OTEZX,Female,0,Yes,Yes,1,0,1,Mailed check,$19.65,$708.80,No,36,TRUE,FALSE,TRUE,FALSE,FALSE,3,20180427,$19.65,TRUE,1 Year,One Line,No Internet Service
8010-EZLOU,Male,1,No,No,2,2,0,Electronic check,$80.20,"$1,217.25",Yes,15,FALSE,TRUE,TRUE,TRUE,TRUE,0,20200123,$80.20,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8012-SOUDQ,Female,1,No,No,2,2,0,Electronic check,$90.25,"$3,838.75",No,43,TRUE,FALSE,TRUE,TRUE,TRUE,0,20171013,$90.25,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8015-IHCGW,Female,0,Yes,Yes,2,2,2,Electronic check,$115.50,"$8,425.15",No,73,TRUE,FALSE,TRUE,TRUE,TRUE,3,20150402,$115.50,TRUE,2 Year,Two or More Lines,Fiber Optic
8016-NCFVO,Male,1,No,No,2,2,0,Electronic check,$116.50,"$6,382.55",No,55,FALSE,FALSE,TRUE,TRUE,TRUE,0,20161005,$116.50,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8016-ZMGMO,Female,1,Yes,No,2,1,1,Bank transfer (automatic),$70.85,"$4,738.85",No,67,TRUE,FALSE,TRUE,TRUE,TRUE,1,20151003,$70.85,TRUE,1 Year,Two or More Lines,DSL
8017-LXHFA,Female,1,No,No,1,2,0,Electronic check,$94.75,"$2,293.60",Yes,24,TRUE,TRUE,TRUE,TRUE,TRUE,0,20190423,$94.75,TRUE,Month-to-Month,One Line,Fiber Optic
8017-UVSZU,Female,0,Yes,No,2,1,0,Credit card (automatic),$56.60,"$2,379.10",No,42,TRUE,FALSE,TRUE,TRUE,TRUE,1,20171028,$56.60,TRUE,Month-to-Month,Two or More Lines,DSL
8019-ENHXU,Male,0,Yes,No,2,2,0,Electronic check,$99.45,"$4,138.05",Yes,42,FALSE,TRUE,TRUE,TRUE,TRUE,1,20171110,$99.45,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8020-BWHYL,Female,1,No,No,1,2,0,Credit card (automatic),$75.30,"$1,147.45",Yes,15,TRUE,TRUE,TRUE,TRUE,TRUE,0,20200121,$75.30,TRUE,Month-to-Month,One Line,Fiber Optic
8022-BECSI,Male,0,No,No,1,0,1,Mailed check,$19.60,$422.50,No,22,FALSE,FALSE,TRUE,FALSE,FALSE,0,20190713,$19.60,TRUE,1 Year,One Line,No Internet Service
8023-QHAIO,Female,1,Yes,No,2,2,0,Bank transfer (automatic),$76.85,"$4,275.75",No,56,TRUE,FALSE,TRUE,TRUE,TRUE,1,20160909,$76.85,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8024-XNAFQ,Female,1,No,No,2,2,2,Bank transfer (automatic),$107.40,"$7,748.75",No,72,TRUE,FALSE,TRUE,TRUE,TRUE,0,20150426,$107.40,TRUE,2 Year,Two or More Lines,Fiber Optic
8028-PNXHQ,Male,0,Yes,Yes,2,0,2,Bank transfer (automatic),$24.25,"$1,424.60",No,59,FALSE,FALSE,TRUE,FALSE,FALSE,3,20160607,$24.25,TRUE,2 Year,Two or More Lines,No Internet Service
8029-XYPWT,Male,1,Yes,No,2,2,2,Bank transfer (automatic),$115.05,"$8,016.60",No,70,FALSE,FALSE,TRUE,TRUE,TRUE,1,20150710,$115.05,TRUE,2 Year,Two or More Lines,Fiber Optic
8033-ATFAS,Female,0,Yes,Yes,1,1,0,Mailed check,$59.85,"$2,341.50",No,39,TRUE,FALSE,TRUE,TRUE,TRUE,3,20180125,$59.85,TRUE,Month-to-Month,One Line,DSL
8033-VCZGH,Male,0,Yes,No,2,2,1,Electronic check,$103.95,"$5,231.30",No,50,FALSE,FALSE,TRUE,TRUE,TRUE,1,20170218,$103.95,TRUE,1 Year,Two or More Lines,Fiber Optic
8034-RYTVV,Female,0,No,No,2,2,1,Credit card (automatic),$84.25,"$4,589.85",No,54,TRUE,FALSE,TRUE,TRUE,TRUE,0,20161014,$84.25,TRUE,1 Year,Two or More Lines,Fiber Optic
8035-BUYVG,Male,0,Yes,No,0,1,1,Electronic check,$42.35,"$1,716.45",Yes,41,FALSE,TRUE,FALSE,TRUE,FALSE,1,20171213,$42.35,TRUE,1 Year,No Phone Service,DSL
8035-PWSEV,Female,0,No,No,1,2,0,Electronic check,$89.25,$487.05,No,5,TRUE,FALSE,TRUE,TRUE,TRUE,0,20201114,$89.25,TRUE,Month-to-Month,One Line,Fiber Optic
8039-ACLPL,Female,0,Yes,Yes,1,1,2,Credit card (automatic),$68.75,"$4,888.20",No,71,TRUE,FALSE,TRUE,TRUE,TRUE,3,20150528,$68.75,TRUE,2 Year,One Line,DSL
8039-EQPIM,Male,0,Yes,No,0,1,2,Bank transfer (automatic),$60.25,"$4,055.50",No,67,FALSE,FALSE,FALSE,TRUE,FALSE,1,20150920,$60.25,TRUE,2 Year,No Phone Service,DSL
8040-MNRTF,Female,0,No,No,1,2,0,Mailed check,$71.10,$71.10,No,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,20210329,$71.10,TRUE,Month-to-Month,One Line,Fiber Optic
8041-TMEID,Male,1,Yes,No,2,2,2,Credit card (automatic),$108.50,"$6,991.90",No,64,FALSE,FALSE,TRUE,TRUE,TRUE,1,20151216,$108.50,TRUE,2 Year,Two or More Lines,Fiber Optic
8042-JVNFH,Male,0,No,No,1,2,0,Mailed check,$71.35,$71.35,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,20210329,$71.35,TRUE,Month-to-Month,One Line,Fiber Optic
8042-RNLKO,Male,0,No,No,2,0,1,Bank transfer (automatic),$25.45,"$1,699.15",No,67,FALSE,FALSE,TRUE,FALSE,FALSE,0,20151007,$25.45,TRUE,1 Year,Two or More Lines,No Internet Service
8043-PNYSD,Male,0,Yes,Yes,1,0,2,Mailed check,$19.55,"$1,245.60",No,64,FALSE,FALSE,TRUE,FALSE,FALSE,3,20160108,$19.55,TRUE,2 Year,One Line,No Internet Service
8044-BGWPI,Male,0,Yes,Yes,1,0,0,Electronic check,$21.15,$306.05,No,14,FALSE,FALSE,TRUE,FALSE,FALSE,3,20200213,$21.15,TRUE,Month-to-Month,One Line,No Internet Service
8046-DNVTL,Male,0,Yes,No,0,1,2,Credit card (automatic),$38.60,"$2,345.55",No,61,FALSE,FALSE,FALSE,TRUE,FALSE,1,20160406,$38.60,TRUE,2 Year,No Phone Service,DSL
8048-DSDFQ,Male,0,No,No,1,0,0,Mailed check,$20.20,$20.20,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,0,20210329,$20.20,TRUE,Month-to-Month,One Line,No Internet Service
8049-WJCLQ,Male,0,Yes,Yes,1,1,0,Mailed check,$60.20,$563.50,No,9,FALSE,FALSE,TRUE,TRUE,TRUE,3,20200718,$60.20,TRUE,Month-to-Month,One Line,DSL
8050-DVOJX,Male,1,No,No,2,1,2,Credit card (automatic),$81.35,"$4,060.90",No,50,FALSE,FALSE,TRUE,TRUE,TRUE,0,20170302,$81.35,TRUE,2 Year,Two or More Lines,DSL
8050-WYBND,Female,0,No,Yes,0,1,1,Credit card (automatic),$49.45,"$1,031.40",No,21,TRUE,FALSE,FALSE,TRUE,FALSE,2,20190803,$49.45,TRUE,1 Year,No Phone Service,DSL
8050-XGRVL,Female,0,Yes,Yes,1,1,1,Credit card (automatic),$54.75,"$3,425.35",No,63,TRUE,FALSE,TRUE,TRUE,TRUE,3,20160212,$54.75,TRUE,1 Year,One Line,DSL
8051-HJRLT,Female,1,No,No,1,2,0,Electronic check,$70.55,$70.55,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20210329,$70.55,TRUE,Month-to-Month,One Line,Fiber Optic
8053-WWDRO,Female,0,Yes,No,1,0,0,Bank transfer (automatic),$19.50,$146.30,Yes,8,TRUE,TRUE,TRUE,FALSE,FALSE,1,20200912,$19.50,TRUE,Month-to-Month,One Line,No Internet Service
8058-DMYRU,Male,1,No,No,2,2,0,Electronic check,$90.05,"$4,931.80",No,55,FALSE,FALSE,TRUE,TRUE,TRUE,0,20161006,$90.05,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8058-INTPH,Female,0,No,No,1,2,0,Electronic check,$79.65,$79.65,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20210329,$79.65,TRUE,Month-to-Month,One Line,Fiber Optic
8058-JMEQO,Female,1,No,No,2,2,0,Electronic check,$84.45,$762.50,Yes,9,TRUE,TRUE,TRUE,TRUE,TRUE,0,20200728,$84.45,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8059-UDZFY,Female,1,No,Yes,2,2,0,Bank transfer (automatic),$105.35,"$3,465.05",No,33,TRUE,FALSE,TRUE,TRUE,TRUE,2,20180802,$105.35,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8060-HIWJJ,Male,0,No,No,2,1,2,Credit card (automatic),$86.55,"$5,632.55",No,65,FALSE,FALSE,TRUE,TRUE,TRUE,0,20151127,$86.55,TRUE,2 Year,Two or More Lines,DSL
8062-YBDOE,Male,1,No,No,1,2,0,Electronic check,$69.65,$69.65,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,20210329,$69.65,TRUE,Month-to-Month,One Line,Fiber Optic
8063-GBATB,Female,1,No,No,2,2,0,Electronic check,$85.25,"$2,287.25",Yes,27,TRUE,TRUE,TRUE,TRUE,TRUE,0,20190202,$85.25,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8063-RJYNF,Male,0,No,No,1,2,0,Electronic check,$94.25,"$1,483.25",Yes,16,FALSE,TRUE,TRUE,TRUE,TRUE,0,20200106,$94.25,TRUE,Month-to-Month,One Line,Fiber Optic
8064-RAVOH,Male,0,No,Yes,1,1,0,Electronic check,$49.85,$49.85,No,1,FALSE,FALSE,TRUE,TRUE,TRUE,2,20210329,$49.85,TRUE,Month-to-Month,One Line,DSL
8065-BVEPF,Male,1,No,No,1,2,0,Bank transfer (automatic),$99.10,"$6,496.15",No,66,FALSE,FALSE,TRUE,TRUE,TRUE,0,20151113,$99.10,TRUE,Month-to-Month,One Line,Fiber Optic
8065-QBYTO,Female,1,No,No,2,2,1,Credit card (automatic),$99.65,"$7,181.25",No,72,TRUE,FALSE,TRUE,TRUE,TRUE,0,20150429,$99.65,TRUE,1 Year,Two or More Lines,Fiber Optic
8065-YKXKD,Female,0,No,No,2,2,0,Electronic check,$74.75,$799.65,Yes,11,TRUE,TRUE,TRUE,TRUE,TRUE,0,20200607,$74.75,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8066-POXGX,Female,0,No,No,0,1,0,Electronic check,$35.10,$446.10,Yes,13,TRUE,TRUE,FALSE,TRUE,FALSE,0,20200407,$35.10,TRUE,Month-to-Month,No Phone Service,DSL
8067-NIOYM,Female,0,Yes,Yes,1,0,2,Credit card (automatic),$21.10,$490.65,No,23,TRUE,FALSE,TRUE,FALSE,FALSE,3,20190522,$21.10,TRUE,2 Year,One Line,No Internet Service
8069-RHUXK,Female,0,Yes,Yes,0,1,2,Credit card (automatic),$35.70,"$2,545.70",No,71,TRUE,FALSE,FALSE,TRUE,FALSE,3,20150522,$35.70,TRUE,2 Year,No Phone Service,DSL
8069-YQQAJ,Male,0,No,No,0,1,0,Mailed check,$31.10,$419.70,No,13,FALSE,FALSE,FALSE,TRUE,FALSE,0,20200314,$31.10,TRUE,Month-to-Month,No Phone Service,DSL
8070-AAWZP,Male,1,Yes,No,0,1,0,Mailed check,$34.25,$828.20,No,24,FALSE,FALSE,FALSE,TRUE,FALSE,1,20190424,$34.25,TRUE,Month-to-Month,No Phone Service,DSL
8071-SBTRN,Female,0,No,No,2,2,2,Mailed check,$111.15,"$7,737.55",No,70,TRUE,FALSE,TRUE,TRUE,TRUE,0,20150712,$111.15,TRUE,2 Year,Two or More Lines,Fiber Optic
8073-IJDCM,Female,0,No,No,1,0,0,Mailed check,$20.30,$20.30,Yes,1,TRUE,TRUE,TRUE,FALSE,FALSE,0,20210329,$20.30,TRUE,Month-to-Month,One Line,No Internet Service
8075-GXIUB,Male,1,Yes,No,1,0,1,Credit card (automatic),$19.85,$183.15,No,9,FALSE,FALSE,TRUE,FALSE,FALSE,1,20200722,$19.85,TRUE,1 Year,One Line,No Internet Service
8076-FEZKJ,Male,0,No,No,1,0,1,Mailed check,$19.50,$225.85,No,12,FALSE,FALSE,TRUE,FALSE,FALSE,0,20200511,$19.50,TRUE,1 Year,One Line,No Internet Service
8079-XRJRS,Male,0,Yes,No,2,2,1,Electronic check,$89.75,"$5,769.60",Yes,64,FALSE,TRUE,TRUE,TRUE,TRUE,1,20151221,$89.75,TRUE,1 Year,Two or More Lines,Fiber Optic
8080-DDEMJ,Male,1,No,No,1,1,0,Electronic check,$45.10,$45.10,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,20210329,$45.10,TRUE,Month-to-Month,One Line,DSL
8080-POTJR,Female,0,No,No,2,1,1,Credit card (automatic),$79.30,"$2,427.10",No,31,TRUE,FALSE,TRUE,TRUE,TRUE,0,20181011,$79.30,TRUE,1 Year,Two or More Lines,DSL
8082-GHXOP,Male,0,No,Yes,1,1,0,Mailed check,$44.00,$659.35,No,15,FALSE,FALSE,TRUE,TRUE,TRUE,2,20200129,$44.00,TRUE,Month-to-Month,One Line,DSL
8083-YTZES,Male,0,No,No,2,2,0,Electronic check,$74.35,$265.35,Yes,4,FALSE,TRUE,TRUE,TRUE,TRUE,0,20210110,$74.35,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8084-OIVBS,Female,0,No,No,1,0,1,Mailed check,$20.00,$211.95,No,11,TRUE,FALSE,TRUE,FALSE,FALSE,0,20200610,$20.00,TRUE,1 Year,One Line,No Internet Service
8085-MSNLK,Female,0,Yes,No,2,2,2,Mailed check,$113.95,"$6,891.40",No,60,TRUE,FALSE,TRUE,TRUE,TRUE,1,20160415,$113.95,TRUE,2 Year,Two or More Lines,Fiber Optic
8086-OVPWV,Male,0,No,No,1,2,0,Electronic check,$80.20,$181.10,Yes,2,FALSE,TRUE,TRUE,TRUE,TRUE,0,20210219,$80.20,TRUE,Month-to-Month,One Line,Fiber Optic
8087-LGYHQ,Male,0,No,No,1,2,0,Electronic check,$94.05,$811.65,No,9,FALSE,FALSE,TRUE,TRUE,TRUE,0,20200809,$94.05,TRUE,Month-to-Month,One Line,Fiber Optic
8089-UZWLX,Female,1,No,No,2,2,2,Bank transfer (automatic),$104.05,"$7,413.55",No,71,TRUE,FALSE,TRUE,TRUE,TRUE,0,20150523,$104.05,TRUE,2 Year,Two or More Lines,Fiber Optic
8091-TTVAX,Male,0,Yes,No,2,2,1,Credit card (automatic),$100.35,"$5,681.10",No,57,FALSE,FALSE,TRUE,TRUE,TRUE,1,20160811,$100.35,TRUE,1 Year,Two or More Lines,Fiber Optic
8092-NLTGF,Male,0,No,No,2,0,2,Bank transfer (automatic),$24.75,"$1,777.60",No,72,FALSE,FALSE,TRUE,FALSE,FALSE,0,20150506,$24.75,TRUE,2 Year,Two or More Lines,No Internet Service
8095-WANWK,Female,0,No,No,1,1,0,Mailed check,$45.25,$428.70,No,9,TRUE,FALSE,TRUE,TRUE,TRUE,0,20200714,$45.25,TRUE,Month-to-Month,One Line,DSL
8096-LOIST,Female,0,No,No,1,1,0,Electronic check,$56.20,"$1,093.40",No,19,TRUE,FALSE,TRUE,TRUE,TRUE,0,20190915,$56.20,TRUE,Month-to-Month,One Line,DSL
8097-OMULG,Male,0,Yes,Yes,1,1,1,Credit card (automatic),$76.75,"$4,541.90",No,59,FALSE,FALSE,TRUE,TRUE,TRUE,3,20160525,$76.75,TRUE,1 Year,One Line,DSL
8097-VBQTZ,Male,0,No,No,1,1,0,Mailed check,$69.90,"$3,883.30",No,56,FALSE,FALSE,TRUE,TRUE,TRUE,0,20160912,$69.90,TRUE,Month-to-Month,One Line,DSL
8098-LLAZX,Female,1,No,No,2,2,0,Electronic check,$95.45,$396.10,Yes,4,TRUE,TRUE,TRUE,TRUE,TRUE,0,20201223,$95.45,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
8098-TDCBU,Female,0,Yes,No,2,0,2,Electronic check,$25.25,"$1,108.20",No,44,TRUE,FALSE,TRUE,FALSE,FALSE,1,20170902,$25.25,TRUE,2 Year,Two or More Lines,No Internet Service
8099-MZPUJ,Male,0,Yes,Yes,2,2,2,Credit card (automatic),$111.80,"$5,443.65",No,49,FALSE,FALSE,TRUE,TRUE,TRUE,3,20170408,$111.80,TRUE,2 Year,Two or More Lines,Fiber Optic
